label,text
2,"castle inn little gem encouraged tripadvisor reviews not disappointed, room spacious clean well-equipped, location convenient, staff young efficient pleasant real advantage hotel owners hospitality local knowledge make feel staying welcome guests, disadvantage popularity meant unable stay additional nights spur moment, definitely return,  "
2,"castle inn great value booked castle inn direct got informative e-mail set standard 4 night stay, room standard motel room clean decoration good equipped microwave fridge/freezer, lady desk gave lots information not checked, helpful stay, overall great value agood place stay staying time san francisco,  "
2,"not worth money stayed castle inn sf sep. 2007 2 nights, read reviews tripadvisor booked directly hotel, expectation high leaning hotel tripadvisor reviews say not worth money best thing hotel super helpful staff, disliked accomodation really not nice breakfast expencive price poor water pressured shower uncomfy beds, not quite sure people tripadvisor given excellent hotel just ok. did stay hotels time sf baldwin hotel grant street perfect location ca n't compare castle inn mayflower hotel bush great location delicious italian restaurant near, offer cheaper rates rooms great service rooms, mayflower gives good sized breakfast, thing n't free parking spaces, city id definitely consider not castle inn tripadvisor impressed,  "
2,"close central arrived 11.30pm taxi tiring 12-hour flight expected dealing dumb night, cheered no end marshal friendly briefing vacation advice 6 nights wife stayed, neighborhood safe offers good food american asian italian bars bookshops walgreens coffee shops, buy muni pass pick bus cable car going sf stop near hotel, room required quite, light buffet breakfast lobby coffee shops nearby, time san francisco hotel,  "
2,"good accommodation helpful owners castle situated convenient location san franciscosights not far fisherman warf surrounded excellent restaurants bars, rooms spacious spotlesslyclean comfy beds.the owners friendly helpful really know area keen help enjoy holiday offeringsuggestions advice, included price breakfast consists good selection muffins pastries fruit juices cereal bars, excellent value money,  "
2,"good place value castle inn good place great location value, visited mother recently enjoyed stay, varsa desk rules, helpful nice, think hotel needs upgrading, porcelain chipped tub caulk needed redone soap dish rusty fresh coat paint nice, little things not deter staying, cleaning service not great, left bedding room day not sure came bed elses breakfast tray morning leftovers tray n't removed day, overall hotel great value location,  "
2,"just described, teenaged daughter stayed week march, reseached quite bit booking satisfied hotel, just described website maybe better, rooms extremely clean felt safe close things, did not drive used public transportation day, bus easy use information sheet hotel proved helpful, complimentary pastries/fruit morning great way start day staff friendly helpful, definitely consider staying trip san francisco, looking clean affordable comfortable hotel no frills not hilton, great place stay,  "
2,"lovely place suspect girlfriend came castle inn great reviews tripadvisor not disappointed.we stayed total seven days time stayed seperate rooms, excellent condition importantly squeaky clean, free wireless internet minor glitches worked flawlessly fast compared major hotel networks tried tv channels means you.the staff friendly location marvellous, lots restaurants nearby including ones italian district relaxed cosy atmosphere characterizes neigborhood, quite hilly area expect use bus cable car pass close approximity motel.if want major shopping union square example probably want use public transport, walk warm day n't overestimate physical fitness going castle inn good value money, payed 100 night considering large rooms service extras like wireless internet tv selection ca n't complain.if expect proper breakfast probably visit nearby cafes walgreens decent sandwiches, castle inn bit sugary coffee great,  "
2,"great value great location trip advisor led hotel pleased, no frills place stay staff friendly location great.fisherman wharf easy walking distance bus tram routes sf, hotel situated bohemian town lots relaxed restaurants coffee shops just round corner, area felt safe, staff helpful helped map places not, advice valuable, rooms clean adequate didnt spend time remember no type hotel facilities.the castle inn great option travellers dont mind slightly town need safe shooting distance attractions, definitely recommend,  "
2,"great budget travelers stayed nights honeymoon, people looking true luxury obviously look, perfect, not afraid little walking loved central location, room clean spacious noise problem.the staff helpful gave map pointed major attractions advice places steer clear, honestly really enjoyed stay recommend wants experience san francisco time no need flashy accomodations, san fran sure stay,  "
2,"not bad not bad room clean spacious, staff friendly helpful, walking distance good walk close mile fisherman__Ç_é_ warf chinatown, no problems not person reasonable shape forget, remember san francisco hills, cable cars close cost 5 person ride.i saw indication wine houer d overs ca n't imagine pretty small lobby, coffee available lobby open, looking clean place stay good price great place,  "
2,"great value san fran agree heartily reviewers castle, great value spot san francisco, not fancy clean comfortable beds free parking located good service owners.please ask proprietors restaurant advice, ate recommendations chinese mexican burgers neighborhood great food reasonable prices, better quality value places wharf.strongly recommend buying public transportation pass, did day pass use trains buses cable cars, saves alot time energy instead battling sf famous hills, n't wait long lines beginning cable car routes, walk stop grab spot n't cars capacity origin,  "
2,"good place budget just got round-the-world holiday thought submit review castle inn, stayed april girlfriend.on arrival places thinking oh dear did book settled hotel worth.first positives rooms quite large, double bed desk television wardrobe bedside tables, shower fantastic little confusing figure time, plenty water pressure hot water, marshall desk really helpful directions telling san fran, drew area map told not tenderloin, downside suffering ear infection bit grumpy, location fantastic especially budget travellers need facilities like laundromats internet minute walk hotel, marshall gives sheet explaining main attractions access bus/tram, piece paper bible week, great idea couple negatives room facing street bit noisy early hours, kept getting woken drunk guys stumbling home, came room midday day couple workmen room changing blinds, n't warned going happen bit disappointed especially n't gone long left valuables, let stress nothing went missing workmen apologetic intrusion.still recommend hotel, bit daunting selecting hotel san francisco particularly hullaballoo dangers tenderloin, way concerned stay, nice town nice eateries minutes walk,  "
2,"ideal place tp stay stayed castle inn holiday touring pacific coast ideal purpose, great location good facilities helpful staff advice hw1 closed far santa cruz land slips especially valuable head direction, recomend hotel looking explore sf reasonable budget,  "
2,"awesome customer service ca n't express impressed stay people run hotel extremely nice helpful, hotel clean great neighborhood, safe family-friendly quiet, highly recommend hotel nice low-budget n't need glitz higher star hotel n't need anyways san francisco offers occupied,  "
2,"happy chose castle inn chose castle inn doing extensive research tripadvisor start week vacation touring california navada arizona, stayed nights end march, ads chd aged 16 12 extremely happy choice, fortunate meet legendary versa said friendly helpful efficient, stay san francisco memorable wonderful things saw visited wonderful city.the hotel nice safe location rooms basic n't large clean having fridge micro coffee rooms helpful, hired car walked virtually fishermans wharf lombard street union square golden gate park etc.the added bonus free safe parking mini breakfast hotel/motel ones choice list, certainly recommend,  "
2,"superb stayed castle inn early feb 2005. nights touring san francisco.the stay castle inn absolutely fantastic, comes san francisco looking reduced cost accomodation great service fantastic location free parking overall wonderful experience come castle inn.the staff friendly point check inn informing not providing map etc.they organised taxis bookings restaurants assisted need had.whilst room possibly small ammeneties sufficient bed average seriously bed hotel good recommend travelling san francisco stay no matter purpose is.if disappointed hotel purely giving expectation reasonable.i definitely staying fact wife planning trip states later year 2006 coming san francisco stay hotel.thank-you castle inn assisting making holiday fantastic, soon,  "
2,"highly recommended booked suite on-line, family owned operated hotel central city sights, suite roomy clean free parking available, extras roll-away bed set arrived, continental breakfast included, foreigners arriving thanksgiving owner telephoned various local restaurants behalf locate sample traditional turkey dinner, definitely stay recommend hotel real gem hotel friendly helpful owner-operators, highlight accommodation week trip usa,  "
2,"friendly clean hotel stayed castle inn 2 nights sept 2005 trip, motel spacious clean secure free parking reception staff not help, located visits union square/fisherman wharf area just golden gate bridge balcony/walkway outside room, recommend,  "
2,"castle inn- highly recommended stayed castle inn 5 nights july start week tour california, booking purely reading good reviews website.we arrived castle inn long flight belfast london travelling young boys.marshall arlene helpful checkin 5 night stay, family suite got not fancy spacious extremely clean comfortable separate bedroom mini fridge iron ironing board, breakfast included adequate.the castle inn situated safe area walking distance tourist areas youngest 5 managed walks really enjoyed stay castle inn no hesitation recommending wishes visit san francisco.we hope return day, thanks marshall arlene making stay castle inn enjoyable,  "
2,"good value san francisco stayed 3 nights start holiday, service desk excellent, room average clean comfortable, breakfast nothing fancy decent start day.located slightly away 20 mins walking distance main sights bus stop just outside want rest legs walking hills, hotel perfectly located driving free parking big saving, local restaurants good value choice.my suggestion request room away hotel think woken traffic noise, n't let partner normally light sleeper no problems room close hotel problem some.overall good value excellent advice information hosts thoroughly recommended book advance weekend,  "
2,"pay close attention pay close attention minutes visit host information need safe enjoyable trip san fransisco, local chamber commerce dvd send prospective visitors, siteseeing easy visitors uk, hotel ideally positioned room clean want visit recommend hesitation,  "
2,"perfect money looking safe comfortable reasonably priced hotel, hotel room clean free parking plus easy park, staff helpful nice deal, good location away crowd wharf close, restaurants close walgreens shopping fridge heat microwave,  "
2,"great location great value nice clean hotel walking distance attractions sf, staff helpful directions things places avoid, free parking plus clean rooms little noisy traffic, great value stay,  "
2,"good value great neighbourhood san fran week april 3 april 10th stayed castle inn, truly great value, inn staff extremely helpful breakfast/dinner options neighbourhood tour companies use places, wineries napa valley, rooms basic big compared hotels spend minimal time does n't really matter, parking included hug help says n't need car sf liked having available just drive neighbourhood cruise touristy places, breakfast offered hotel hotels stayed buena vista motor inn n't talk, muffins danishes packaged trans fats cereal bars bananas apples good orange juice coffee came handy couple days.the location hotel ideal, prominent homes nearby did feel like streets steep russian hill, bus routes extremely convenient, hop vanness 47 fisherman warf downtown, polk st right hotel bagel shop breakfast run polker sitdown breakfast try skillet sausage, stay away market st. tenderloin area seedy town, lots sf fun.cathy hamilton ontario,  "
2,"thumbs, great value, no surprises, stayed castle inn march 18 20th 2005. going nervous knowing low priced hotel, booked based reviews website crossed fingers, pleasantly surprised, comfortably provides basic necessities no unpleasant surprises, kids loved free hot chocolate lobby, free parking crowded town,  "
2,"gem place, booked room reading great reviews, able stay night glad did, hotel clean located going, staff great arrived little early room not quite ready held bags went, staff friendly room clean quiet, free parking wonderful bonus.we look hotel city,  "
2,"excellent hotel yep agree folks gave castle inn 5 stars, spacious rooms clean tidy modern furnishings excellent condition, no noise security problems, central location decent neighbourhood pretty close just want, walgreens just corner bits pieces catch 49 47 buses market street minutes hotel, friendly helpful folks desk, reasonably priced, overall excellent value money highly recommended,  "
2,"happy stay castle inn group 13 singapore, stay castle inn pleasant, varsa friendly helpful host met trip coastal california, rooms basic neatly cleanly kept quiet, rate reasonable, thanks varsa great stay san francisco,  "
2,"pleasantly surprised november wife decided drive coast san francisco, did not make reservations decided chances, walking fisherman wharf decided check accommodations recommended california welcome center, directed wall listings accommodations phone, tried couple places no luck did not sound good, fellow attendance said try castle inn heard good things, person answering phone believe marshall, began tell wonderful castle inn, kept telling telling telling wonderful things castle inn, probably remember yell shut make reservation, reservation way castle inn, say pleasantly surprised understatement, said good castle inn true, business card states great location great room great service, true true true, plus terrifically nice couple hosts, did not names business card says marshall ariene, assume ones dealt, helpful accommodating, san francisco certainly stay wholeheartedly recommend castle inn, location quite close trolley cars easily accessable,  "
2,"pros cons decided discover san francisco low peak season holidays, sf beautifully decorated time, stayed 3 nights early dec. got great deal, pros price 60 king-sized bed amenities like fridge m/w free parking.- location interesting places like haas-lilenthal house spreckel mansion danielle steele house, blocks away union street lighted holidays, octagon house street corner, walk polk st interesting shops breakfast places, discerning muslim eaters halal deli nearby, not walgreens half block away.- common sense deposit deposit 25, thought hearing things.- public transportation easy walk bus cable car lines.- room clean room, nice fragrant smell checked, tv vcr, nice little breakfast table, really spacious room think recent furniture, level parking lot rooms face buildings, good n't face main road practically no noise night, noises came common coridor people pass adjoining room hear locked, hardly hear people upstairs, lots light.- bathroom good water pressure clean, good light.- good communication e-mailed ask inquire room response quick informative, requested floor room king size bed got king size bed rooms book specially reserved travel company used, gave options upgrade needed privacy, chose stay room got just like quite pleased vending machines drinks 1, cons bathroom really small brownish tiles not keen, bit tight good shower, thinking renovation suggest increase size bit change tile colors white, sink closet area area looks like belongs 70 including bathroom, closet rods bit rusted sink tiles brown bathroom, not space hang clothes luggage holder just used bag hold clothes.- towels bit rough guess standard size bath towel bit small me.- check-out time thought check time 12pm actually 11am, gave warning really nice extra hour, did n't charge extra minutes needed pack.all husband pretty happy castle inn, not featured travel books saw good read tripadvisor, fun sf,  "
2,"hidden little gem, staff castle inn really helpful, stay need packages delivered united states staff obliging packages waiting arrived, rooms large bright maintained large beds, wireless internet access welcomed added bonus overall hotel great location not tourist hotspot easy,  "
2,"great location great place great staff recently returned trip san francisco 9/16 9/21, traveled close friend stayed castle inn, got bargain airfare wanted reasonably priced hotel, wanted spend money tours food, castle inn perfect, clean, safe, great area not tourists, reasonably priced no complaints what-so-ever, gentleman 3 young boys, concerned hearing noise, did, staff just wonderful, receptionist owner desk not gracious helpful, provided useful information wanted share sites san francisco wonderful, pretty special lady.and reading place polk wonderful breakfast, just nice little neighborhood addition wonderful breakfast great people waiting, perfect start long days,  "
2,"met expectation chose stay hotel excellent reviews read tripadvisor, not sure excellent reviews say inn average inn met expectation, staff excellent friendly staff* location average definitely not walking distance wharf chinatown, wo n't want walk 2.5 blocks cable car long steep, drove city not probably, safety average area relatively safe, bit uncomfortable fact elevator stairs up/down passing office entrance, main office closes 11pm, amentities average towels clean feel bit used, frig microwave pluses, housekeeping excellent room clean, price excellent 85 weekday 95 weekend parking excellent free, bit tight getting hey free, breakfast ok nothing rave serve packaged pastries granola bars, good thing got banana,  "
2,"clean comfortable great price husband researched hotels deciding castle inn vacation late 2004. pleased choice, room simple clean, great location walking distance nice restaurants, standing outside room golden gate bridge, staff friendly helpful provided great insider info places places not, helped plan excursion tours enjoyed, recommend hotel family friends,  "
2,"wonderful host, booked hotel recomendation reading good reviews castle inn certainly deserves star ratings, travelled family europe usa 5 times met friendly helpful person did varsa host/owner, information road map bus map plus wealth knowledge san- francisco stay enjoyable easier help forgotten driving licence excellent, hotel ideally situated cover visiting areas san- francisco not need car public transport corner cheap easy use, walk places want china town fishermans wharf, rooms needed especially handy fridge micro-wave rooms cleaned day, breakfast sufficient friendly smile host start day, make 2 slight criticisms 1 room inter connecting door noisier teenage children thought television reception better not make difference making enjoyable hotel stays holidays, thank varsa help,  "
2,"clean comfortable great location people reception friendly helpful family suite spacious, teenagers fascinated numbers people doing tai chi morning outside apartments opposite, good location city walked lot, neighbourhood felt safe lots good places eat nearby including fantastic cuban restaurant, san francisco attraction n't keen fisherman wharf heaving people tacky sea lions given bad job left summer, alcatraz really interesting excellent audio tour, love san francisco hope return,  "
2,"absoluteley superb spent 8 days castle inn june 6 weeks honeymoon hawaii west coast.this motel/hotel little argue, fact think nothing, location superb bus stop just van ness powell hyde cable car route blocks broadway, staying week purchased 20 transport pass fishermans wharf cable car turntable bus cable car options close hotel extremely located safe area, thai restaurant corner great cheap takeaway bring room, star india corner buffet 8 best indian while.use microwave heat left overs.versa staff wealth information, come sfc castle inn place stay question.david maria burt wingan way morwell australia,  "
2,"return trip sf stayed castle inn recent day stay sf felt like home away home, arrived late flight getting sfo 11:15pm, checked phone hand check late, said normally closed 11 happy wait just arrive airport, 1 finally arrived hotel happily greeted friendly helpful service, sons brought laptop day proprieters helped wireless networking working correctly, called room later things working worked, able leave car parked hotel toured sf foot, final day checkout time noon boat trip alcatraz mid afternoon hosts said no problem leave car parked hotel afternoon n't pay parking wharf, return sf return castle inn nice people,  "
2,"great hotel helpful hosts, booked castle online nights beginning trip intention staying trip yosemite, enjoyed hotel booked remaining days yosemite, desk staff helpful did n't final nights free phoned got hotel close, luckily returned yosemite room free, n't recommend hotel highly location comfort friendliness free breakfast,  "
2,"excellent value spent days castle inn 24 good value, rooms appointed essentials tourist including iron ironing board, really clean fact n't think bathroom clean, tub shower small interested seeing city walls room, noise street did n't getting good night sleep, staff friendly helpful directions recommendations, located walking distance restaurants taverns walgreens polk ave. blocks cable car stop mass transit near by.overall fairly good stay, fyi mass transit probably best way majority sightseeing best advised prepared crushing conditions lines especially chinatown, best stay school rush hour 3 5 p.m. unruly arrogent children country aboard, flower american youth really scared future,  "
2,"california business added personal days visit favorite city, castle inn great location away chaos union square disneyland fisherman wharf close catch cable car walk bit, particularly sold castle inn included on-site parking, end spending 25/day deal hastle getting car ability hop car distant destinations great plus.the rooms modest comfortable clean, area safe quiet, varsa concierge terrific, great knowledge city helpful just generally charming, believe continental breakfast included opted block polk st. great coffee peet, forget starbuck motel not fancy great deal, hope come family soon, huge suite accomodate large family, just hint-i think inn directly better rate online deals-ask varsa,  "
2,"best value money, recommend place family-friendly wife 4 year-old son centrally located s.f, attractions bus cable car stops friendly helpful staff clean rooms reasonable price,  "
2,"best receptionist met fabulous stay broadway manor inn, germany did not know city, girl desk helpful friendly, answered asked, rooms spacious clean, 2 rooms, came really early hotel receptionist let check no problems, come sf definitely come broadway manor inn,  "
2,"nice price just returned night stay broadway manor inn, room nice price, ask quiet room inside away broadway, comfortable bed clean linen flat screen television did n't spend time room watching television ironing board iron refrigerator/microwave great air conditioner, staff extremely friendly helpful no issues, did n't car ca n't speak parking issues, hotel situated major bus lines 47 49 buy muni pass city, san francisco not car friendly city expensive pay parking traffic nuts.only complaints minor, no telephone book room difficult locate services, no way let maids know did n't need new towels everyday greener use towels time, greatest complaint server n't secure make reservations telephone.we n't looking star hotel star price highly recommend hotel inexpensive comfortable place stay san francisco, better things spend money city,  "
2,"rooms clean air conditioner worked great rooms nice inside air conditioner worked great room small frig micro-wave coffe maker, definently stay,  "
2,"stay stayed recently broadway manor inn oct. 22-26,2007. thestaff helpfull, room 4th floor, 403 nice roomy, king bed micro fridge coffee maker, nice thing 4th floor rooms floor, no worry alot foot traffic going forth, nit-pick room water pressure shower low flow set, not fitted sheet sheet, just sheet used sheet.everything room new, bed self bit soft not unbearable.the immeadiate neighborhood great, just stone throw away unbelievable sushi restaurant called wasabi ginger, try, alsojust bit great coffee place internet availability 12 cents/minute, great coffee.the rate room fantastic, reccomend staying duringthe week versus weekend, like big cities rates higher weekends.all good expearience, yes stay, thing try restaurant property peter d great breakfast,  "
2,"decent clean abd cheap stay stayed broadway manor inn 4 nights november, got great deal website 40- 50 night steal san francisco, hotel nice area, no homeless people walked feeling perfectly safe night.our room small clean, tv really old n't watch tv, lot noise street not sound sleeper, no issues though.the hotel located right bus stop, public transportation convenient, cable car 5 minute walk away.lots attractions walking distance, walked wharf 15 mins lombard street 10 mins chinatown 20 mins union square 30 mins, lot steep hills way makes things bit tricky.i recommend hotel looking cheap stay sf,  "
2,"newly renovated clean rooms free parking loads amenities friendly service characterize stay broadway manor inn, exception exterior door room looked completely renovated, comforter light fixtures looked new did bathroom, parking lot wasn__Ç_é_ big hotel employees managed spot car ease reiterated guest guaranteed free parking spot, in-room refrigerator microwave coffeemaker came use did free wireless internet, no breakfast provided hotel restaurant peter__Ç_é_ d served good home-style meal breakfast/lunch not usual healthy california crap tasty not-so-healthy diner food, different desk clerks knowledgeable city pointed touristy places visit, recommend inn friends,  "
2,"simple room ok location location ok. polk street n't far away loads places dinner, walked way fisherman wharf, parking space parking free pretty cool.the room bit average, bathroom nice clean room really simple, word neighbours said room,  "
2,"great budget hotel street castle inn location terrific polk st restaurants shops bars couple blocks away free parking, considering price location really surprised large rooms microwave fridge coffemaker, stayed room n't renovated liked just fine decor actually kind interesting not worn, noise van ness consider safe walkable area, surprised read bad reviews hotel ask room buying maybe saved run-down rooms budget hotels, think do-it-yourselfer little low maintenance love place, toddler hotel gave nothing concerned,  "
2,"great city nice motel visiting family towns like san francisco new york easy wallet broadway manor inn really nice rooms 62 plus tax night including free spot rental car, definitely cost spending budget o, room clean comfortable, free internet access great able search different things san francisco late evening, pleasantly surprised san francisco inside outside motel helpful kind, aj desk helped carry bags airport shuttle bus checking, not 5 star accommodations lot dollar inn fancy place huge lobbies pricey parking costs,  "
2,"gem place stayed 4 nights early december, worried disaster considering low cost fantastic little place, union square designer stores doorstep, honestly work travel stayed hotels location place just ca n't beaten, n't expect luxury, facilities non-existent want nice rooms perfect location good price ca n't beat little gem, staff friendly stay extremely pleasant,  "
2,"nice area conclusion tour america.the hotel comfortable just right needs.the location nice just right really short walk union square simply jump various transport available.what shame beggars drunks,  "
2,"cant complain good things say hotel, excellent value close sights public transport, good size room nice new clean bathroom, cant think way fault baldwin, definately return,  "
2,"great value great hotel great location 10 steps away gate china town 2 blocks union square, great value location.be aware things:1. staying big city night noise outside pick garbage big noizy truck newspaper boxes clean streets people like honk horn driving, n't streetview room bothers you.2, rooms n't aircon open window fresh air noise garbage trucks etc.again minor issues concider great location low prices,  "
2,"great location good price great rates hotel convenient location, just half block chinatown gate blocks union square lots great stores theaters en restaurants walking distance, room rates raised parking expenses hotel offers 25 day deal local parking service really consider parking little save costs public transportation taxi.the hotel pretty basic, clean room small, bathroom, storage closet personal safe ironing board bigger, hardly noise coming rooms unpleasant noise coming alley came dumpsters 4 a.m. annoying noise came shower, turned incredibly loud screatching noise just deafening, no idea caused, skip coffee lobby yuck, starbucks doors stead,  "
2,"hotel room small not great view, parking ramp blocks away vehicle 30 extra park ramp addition regular hotel booking, san francisco not really sure, area really nice hotel employees helpful telling town,  "
2,"best deal san fran, hands, baldwin hotel great finding, cheap clean spacious amazingly central things san francisco, going save money knowing stay decent hotel booking room, truly expectations, travelling uber-picky boss pleased, thing disappointing hotel staff does n't know social life good tips good clubs bars hey added experience explore,  "
2,"excellent price nice place, convenient downtown chinatown near union square moscone, room small space need, bed comfy, shower tub curtain worked great, room clean service good, like big city hotels hear dumpster emptied late night early morning, nut job expects 4 stars 2 star price pick place, recommend budget wants centrally located hotel, pleasantly surprised,  "
2,"great locaction terrific, hotel located right china town gate 2 blocks union square 3 parking garages block half, room not huge room 3, room new carpet linens fabric windows tiles furniture paint charm quirks historic old hotel, appreciate hotel room open window, stayed 9th floor water pressure fine__Ç__he shower low flow head not, staff friendly helpful, noisy__Ç_ou middle busy city, just closed window sirens went away,  "
2,"clean simple booked opodo got reasonable deal 70 night coffee no breakfast collegue cheaper rate door astoria 50/night included small breakfast pleased hotel nothing fancy clean secure friendly helpful staff, wireless laptops internet available lobby 10 hour.the location excellent right entrance china town near nob hill not far little italy.an overall favourable experience,  "
2,"good hotel noisy hotel quaint clean situated close san francisco union square, staff members kind helpful got great deal weekend night using travelocity, room simple clean nothing fancy nice, shower old-fashioned bathtub curtains entire perimeter, experience generally good following considerable noise outside room 8 a.m. saturday morning, sounded like glass bottles dumped garbage bin truck.- old-fashioned furnace room incredibly hot n't clear turn off.- hotel deal nearby parking garage 20 actually good deal, couple blocks away no valet service garage, not fun walk hotel late night cold,  "
2,"great hotel, best deal san francisco, excellent hotel nice price great location clean pleasant rooms kind staff prime location safe area, checked hotels seen advertised price baldwin truly better,  "
2,"perfect price honestly did n't expect husband going sf, know expensive city usd 90 nights sounds little good true, arrived walked blocks montgomery bart station hotel gladly surprised, building interesting size room considerably big not huge definitely not small clean location awesome 1 minute walk chinatown gate people helpful friendly, n't recommend hotel, worth cent,  "
2,"good place stay stayed hotel 5 days 22 28 apr 2006, staff friendly helpful, price just right, just 10 min walk montgomery powell st. room basic,  "
2,"great stay husband spent 4 nights hotel, wonderful stay room 24th floor, great view comfortable bed.this hotel close dadeland mall miami metrorail.we access concierge lounge serves continental breakfast daily hors d'oeuvres afternoon.all great stay, defintely stay,  "
2,"great value reviews hotel make valid points better experience sum parts, building condominium owners rent apartments not using, furniture old use replacement, housekeeping ok place n't spotless considering staff size think housekeeper apartment clean, 25th floor did n't view building pool looked edge terrace ocean, location business district weekend quiet, block free downtown subway took entertainment district bayside marketplace connected metro rail tri rail.the parking 16 day convenient elevator access, desk concierge helpful friendly.there lot security not sure necessary need key card door elevator garage garage elevator.i not hesitate stay use public transportation know works,  "
2,"great location, friendly staff, bf stayed week nov 6th-9th pleasantly surprised hotel, location excellent 50m lincoln rd, lots restaurants shops bars 3 minute walk beach catwalk ritz-carlton, pharmacies right corner cvs walgreens stock drinks snacks heading beach.the hotel clean suite, regular king-bed room 2nd floor, bathroom clean kept, did n't small, adequate size small person, bedsheets floors clean, no complaints there.the hotel valet service costed 20/night cheaper lot street charging 25/night, issue wait 10 minutes car arrive, did n't bother bother travelers.and lastly staff friendly helpful directions, asked map guidebooks provided, helped locate good restaurants gave good tips best beach spots are.this simple budget hotel no frills looking bellboys room service not hotel, want kind services suggest going delano street extra 200/night, amazing deal scored travelzoo 89/night happy got definitely return decide come miami beach,  "
2,"crest suites miami beach hotel ideally located block beach lincoln road, price 125/night no complaints, rooms basic bathroom smaller not issue weekend, desk friendly metered parking james ave lot stret 30/night,  "
2,"not bad careful good, location hotel ca n't beat prices generally reasonable, so-so, rooms sparsely equipped no shampoo tiny little soaps not towels n't huge problem lower expectations, cvs street want pick toiletries, front-desk staff n't particularly friendly n't particularly rude look bored, walls rooms paper-thin n't bad thing enjoy listening couple door making passionate love neighbors did times days not married, bad, protect personal information hotel, took photocopy credit card passport n't good, desk guy misinterpreted waiver sign check-in says copy photo id valid credit card does n't say make copy credit card, n't let stranger copy photo id credit card home address/telephone,  "
2,"really depends room understand reviews place schizoid folks really liked really disliked no middle ground, depends quality room/experience apparently crest quality really vary.we lucky, mom stayed middle 2nd week april right high season ended, 1-bedroom suite largest room 155/night plus 20 tax night, parking lot street charged 15/day 24hr access, no charges lost room key charged 10 fee pleasantly surprised lower expected suite just right size larger expected hearing stories small south beach hotel rooms, main room sofabed tv sitting chair dining table 4 chairs kitchen nook fridge microwave coffee maker limited dishes silverware no pots pans, useful ate breakfast leftovers rooms, bedroom bathroom right size, particular room corner building lots windows got lots light, quiet, furnishings rooms lobby simple fine like.the small problem getting blanket, ask twice, second time front-desk clerk did n't gave keys rooms, did n't bother n't like waited issue people, rooms sent unmade furnishings tad shabbier room, plus guess issue people told blanket unmade room did n't bother me.i little bugged gate wheelchair entrance usually locked, bit inconvenience mom does n't walk, cafe n't open weekdays guess season, true pool chilly shade day.still overall mom like hotel lot saying different tastes, clean attractive place nice porch nicely landscaped walkway separating buildings make hotel, location excellent like looking place away crowds relatively convenient, james avenue quiet 3 blocks long not street, hotel short walk beach lincoln road mall.my main advice ask interior room overlooking walkway separates hotel buildings want sure getting quiet room.we definitely stay,  "
2,"good location 5 girls stayed crest suite 1 bedroom kitchenette sofa bed comfortable, clean decor modern location hotel close, walked delano hotel dinner popular beautiful hotel, not sure reasonable price went winter music conference hotel booked thought paid good price, drug stores corner clubs walking distance beach, quiet street n't traffic noise, cute shops just street sell cheap bikinis 10, h,  "
2,"great value location know want frequent miami beach visitor stayed hotel/resort properties year ritz carlton raleigh etc., decided try small boutique hotel near lincoln road visit feb. 26-28 2005 crest booked weekend, high season south beach wine food festival taking place reason visit.i pleasantly surprised crest suites hotel knowing smaller properties south beach truly hit miss evidenced reviews web site.the public areas guest room clean, simplicity style property furnishings think ikea just hint phillipe starck, wear tear room small patch buckled carpeting slightly leaning bistro table lamp light bulbs quickly replaced nothing couldn__Ç_é_ past light clean.i second floor king studio kitchenette faced james st. south alley crest albion hotel, yeah alley bit noisy trash collection, issue request inside facing room, hear movement quests staying room floor, hey old building right james st. quiet street lincoln rd, little pass traffic block direction main north/south drags collins ave. washington ave. crest right corner posh hotels ultra lounges beach ritz carlton sagamore national delano raleigh shore club mynt townhouse sky bar rumi, heck stay crest really south beach experience bars lobbies pools hotels save big bucks.the little cafe downstairs excellent value good food, breakfast 6, desk service bit cheerful no snafus easy overlook, got room wanted wanted rate quoted, hotel offers no parking lot street paid 50 48 hours in-and-out access, think per-day price changes time year day-of-the-week, great thing south beach, park, needed car just stay south beach, walking distance short cab drive away, different story wanted travel farther afield.overall crest excellent value money spot suited needs, really ca n't live staying beach having hotel services amenities want look, believe crest best suits want north end art deco district practically lincoln rd, interested shopping nightlife hotel-hopping culture people watching hitting beach hotel pool, lends urban experience beach experience opinion.p.s, great public access beach far eastern end linclon rd, simply want ocean,  "
2,"great deco hotel, hotel great bargain quiet clean easy stay, located james st. block north lincoln crest hotel easy walk south beach miami beach, not located busy street, does pool cafe, hotel kept clean employees mute just quiet nondescript, friends july 24 25 did not hear guest no complaints noisy neighbors, rooms small expected book room historic art deco hotel n't consider reviews complain space, downside swimming pool probably cleaned did n't care, overall great vintage hotel great location/price combo,  "
2,"ok little money cost, wanted rooms night arriving miami airport following long journeys priceline gave rooms gbp, used taxi airport hotel shuttle, check-in staff friendly dim hotel adequate little paid rooms, eating places 5 minute walk adequate not fine dining experience, needed car rental following morning pleased hertz location small mall near hotel, hotel guarded compound did n't particularly dangerous area,  "
2,"nice stayed 4 nights friendly staff good breakfast clean rooms free parking.. great deal 65,  "
